src_addr,dst_addr,src_num_port,dst_num_port,src_num_packet,dst_num_packet,src_num_byte,dst_num_byte,src_size_min_packet,src_size_max_packet,src_size_mean_packet,src_size_stddev_packet,dst_size_min_packet,dst_size_max_packet,dst_size_mean_packet,dst_size_stddev_packet,src_time_min_packet,src_time_max_packet,src_time_mean_packet,src_time_stddev_packet,dst_time_min_packet,dst_time_max_packet,dst_time_mean_packet,dst_time_stddev_packet,read_times,read_num_location,read_length_location,write_times,write_num_location,write_length_location,ilrt,IP_addr,vendor,model,label,label_code,new_label,new_label_code
192.168.158.111,44.158.204.223,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.456,0.298,0.211,0.02,0.456,0.307,0.203,1,0,0,0,0,0,0.0,44.158.204.223,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,44.158.202.10,1,1,5,5,223,255,40,52,44.6,5.64,40,91,51.0,20.06,0.0,2.34,0.823,0.898,0.061,1.902,0.716,0.703,1,0,0,0,0,0,0.061468,44.158.202.10,Schneider Electric,PLC:TM221M16R,Schneider,10,Schneider Electric:PLC:TM221M16R,44
192.168.158.111,44.158.207.13,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.34,0.224,0.158,0.15,0.34,0.273,0.087,1,0,0,0,0,0,0.0,44.158.207.13,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,44.158.202.187,1,1,5,5,223,255,40,52,44.6,5.64,40,91,51.0,20.06,0.0,2.323,0.85,0.878,0.082,1.858,0.72,0.676,1,0,0,0,0,0,0.082117,44.158.202.187,Schneider Electric,PLC:TM221M16R,Schneider,10,Schneider Electric:PLC:TM221M16R,44
192.168.158.111,140.25.199.169,1,1,7,8,315,428,40,52,45.0,5.78,40,144,53.5,34.23,0.0,4.709,1.353,1.551,0.257,4.248,0.995,1.331,1,0,0,0,0,0,0.517361,140.25.199.169,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4,Ulusoy Elektrik:RTU:UE-RTU32,82
192.168.158.111,44.158.207.250,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.314,0.208,0.147,0.0,0.314,0.205,0.145,1,0,0,0,0,0,0.0,44.158.207.250,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,193.141.216.77,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.013,1.013,1.013,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,193.141.216.77,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,44.158.207.248,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.34,0.219,0.155,0.0,0.34,0.22,0.156,1,0,0,0,0,0,0.0,44.158.207.248,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,95.246.34.173,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.011,1.011,1.011,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,95.246.34.173,Schneider Electric,PLC:TM221ME16R,Schneider,10,Schneider Electric:PLC:TM221ME16R,45
192.168.158.111,44.158.207.10,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.448,0.297,0.21,0.021,0.457,0.307,0.202,1,0,0,0,0,0,0.0,44.158.207.10,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,217.173.242.214,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.006,2.002,1.504,0.498,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,217.173.242.214,PEWEU,PLC:FPWEBD,PIEU,6,PEWEU:PLC:FPWEBD,5
192.168.158.111,94.230.96.23,1,1,7,6,327,368,40,52,46.71,5.82,40,144,61.33,37.36,0.0,4.124,1.093,1.404,0.057,3.703,0.996,1.361,1,0,0,0,0,0,0.454633,94.230.96.23,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4,Ulusoy Elektrik:RTU:UE-RTU32,82
192.168.158.111,140.25.167.16,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.009,1.009,1.009,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,140.25.167.16,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4,Ulusoy Elektrik:RTU:UE-RTU32,82
192.168.158.111,67.134.59.222,1,1,8,7,355,322,40,52,44.38,5.66,40,49,46.0,3.82,0.0,1.01,0.444,0.377,0.0,0.88,0.36,0.305,1,0,0,0,0,0,0.0,67.134.59.222,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,8,Rockwell Automation/Allen-Bradley:PLC:90,11
192.168.158.111,34.106.120.123,1,1,4,4,183,268,40,52,45.75,5.76,40,144,67.0,44.49,0.0,0.545,0.318,0.231,0.001,0.545,0.317,0.231,1,0,0,0,0,0,0.0,34.106.120.123,TELEMECANIQUE,PLC:TWDLCAA24DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAA24DRF,76
192.168.158.111,110.249.121.190,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.0,2.009,1.504,0.505,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,110.249.121.190,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,44.158.207.242,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.324,0.216,0.153,0.006,0.324,0.217,0.149,1,0,0,0,0,0,0.0,44.158.207.242,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,95.247.26.105,1,1,4,4,183,268,40,52,45.75,5.76,40,144,67.0,44.49,0.0,0.414,0.244,0.177,0.002,0.414,0.242,0.175,1,0,0,0,0,0,0.0,95.247.26.105,TELEMECANIQUE,PLC:TWDLMDA20DRT,Schneider,10,TELEMECANIQUE:PLC:TWDLMDA20DRT,79
192.168.158.111,95.246.120.36,1,1,4,5,183,256,40,52,45.75,5.76,40,92,51.2,20.46,0.0,0.312,0.202,0.143,0.001,0.292,0.146,0.145,1,0,0,0,0,0,0.000701,95.246.120.36,Schneider Electric,PLC:TM221CE40T,Schneider,10,Schneider Electric:PLC:TM221CE40T,43
192.168.158.111,44.158.207.243,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.01,1.01,1.01,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,44.158.207.243,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,139.155.162.195,1,1,5,5,223,340,40,52,44.6,5.64,40,168,68.0,50.22,0.0,0.373,0.28,0.161,0.0,0.374,0.187,0.184,1,0,0,0,0,0,0.005436,139.155.162.195,Schneider Electric,Power Meter:ION7400,Schneider,10,Schneider Electric:Power Meter:ION7400,57
192.168.158.111,49.35.17.81,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.006,2.0,1.503,0.497,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,49.35.17.81,Schneider Electric,PLC:TM238LFDC24DTS0,Schneider,10,Schneider Electric:PLC:TM238LFDC24DTS0,48
192.168.158.111,95.240.186.62,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.007,2.0,1.504,0.497,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,95.240.186.62,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10,Schneider Electric:Communication Module:BMX NOE 0100,16
192.168.158.111,67.134.59.219,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.009,2.002,1.505,0.496,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,67.134.59.219,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,8,Rockwell Automation/Allen-Bradley:PLC:90,11
192.168.158.111,34.106.120.118,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.001,2.002,1.501,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,34.106.120.118,TELEMECANIQUE,PLC:TWDLMDA20D-K,Schneider,10,TELEMECANIQUE:PLC:TWDLMDA20D-K,78
192.168.158.111,140.25.161.235,1,1,4,4,208,160,52,52,52.0,0.0,40,40,40.0,0.0,0.838,0.842,0.84,0.001,0.835,0.849,0.843,0.006,0,0,0,0,0,0,-1.0,140.25.161.235,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4,Ulusoy Elektrik:RTU:UE-RTU32,82
192.168.158.111,193.141.44.46,1,1,5,4,223,275,40,52,44.6,5.64,40,151,68.75,47.52,0.0,0.413,0.263,0.156,0.0,0.412,0.244,0.176,1,0,0,0,0,0,0.0,193.141.44.46,TELEMECANIQUE,PLC:TWDLCAA24DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAA24DRF,76
192.168.158.111,194.249.96.162,1,1,5,4,223,230,40,52,44.6,5.64,40,102,57.5,25.9,0.0,0.425,0.318,0.183,0.0,0.425,0.283,0.2,1,0,0,0,0,0,0.0,194.249.96.162,Schneider Electric,PLC:TM241CE24T_U,Schneider,10,Schneider Electric:PLC:TM241CE24T_U,50
192.168.158.111,87.239.12.112,1,1,5,4,223,230,40,52,44.6,5.64,40,102,57.5,25.9,0.0,0.254,0.189,0.109,0.001,0.254,0.169,0.118,1,0,0,0,0,0,0.0,87.239.12.112,Schneider Electric,PLC:TM241CE24T_U,Schneider,10,Schneider Electric:PLC:TM241CE24T_U,50
192.168.158.111,95.240.154.116,1,1,5,6,223,304,40,52,44.6,5.64,40,96,50.67,20.48,0.0,0.327,0.245,0.141,0.001,0.327,0.196,0.159,1,0,0,0,0,0,0.0,95.240.154.116,Schneider Electric SAS,Communication Module:TSXETY4103,Schneider,10,Schneider Electric SAS:Communication Module:TSXETY4103,14
192.168.158.111,87.239.30.35,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.272,0.178,0.126,0.0,0.263,0.175,0.123,1,0,0,0,0,0,0.0,87.239.30.35,Schneider Electric,PLC:TM221CE24T,Schneider,10,Schneider Electric:PLC:TM221CE24T,41
192.168.158.111,194.249.97.93,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.007,1.007,1.007,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,194.249.97.93,Schneider Electric,PLC:TM241CE24T_U,Schneider,10,Schneider Electric:PLC:TM241CE24T_U,50
192.168.158.111,84.95.101.127,1,1,7,5,327,273,40,52,46.71,5.82,40,89,54.6,18.02,0.0,1.501,0.685,0.647,0.0,1.501,0.735,0.727,1,0,0,0,0,0,0.016069,84.95.101.127,Schneider Electric,Power Meter:PM5111,Schneider,10,Schneider Electric:Power Meter:PM5111,62
192.168.158.111,44.158.207.154,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.481,0.31,0.22,0.021,0.481,0.319,0.212,1,0,0,0,0,0,0.0,44.158.207.154,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,1.52.221.145,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.395,0.261,0.184,0.001,0.389,0.259,0.183,1,0,0,0,0,0,0.0,1.52.221.145,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,120.220.119.249,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.011,1.011,1.011,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,120.220.119.249,Schneider Electric SAS,Communication Module:TSXETY4103,Schneider,10,Schneider Electric SAS:Communication Module:TSXETY4103,14
192.168.158.111,95.240.3.136,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50.0,20.62,0.0,0.376,0.261,0.152,0.001,0.334,0.198,0.159,1,0,0,0,0,0,0.0,95.240.3.136,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,34.106.120.122,1,1,5,5,223,312,40,52,44.6,5.64,40,144,62.4,40.84,0.0,0.574,0.319,0.239,0.018,0.54,0.315,0.224,1,0,0,0,0,0,0.0,34.106.120.122,TELEMECANIQUE,PLC:TWDLCAA24DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAA24DRF,76
192.168.158.111,214.1.133.182,1,1,5,6,223,304,40,52,44.6,5.64,40,96,50.67,20.48,0.0,0.31,0.231,0.134,0.0,0.309,0.184,0.15,1,0,0,0,0,0,0.0,214.1.133.182,Schneider Electric SAS,Communication Module:TSXETY4103,Schneider,10,Schneider Electric SAS:Communication Module:TSXETY4103,14
192.168.158.111,44.158.207.240,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.002,1.002,1.002,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,44.158.207.240,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,1.41.147.176,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.008,1.008,1.008,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,1.41.147.176,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4,Ulusoy Elektrik:RTU:UE-RTU32,82
192.168.158.111,95.240.243.52,1,1,5,6,223,299,40,52,44.6,5.64,40,95,49.83,20.25,0.0,0.305,0.226,0.13,0.0,0.299,0.179,0.144,1,0,0,0,0,0,0.0,95.240.243.52,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10,Schneider Electric:Communication Module:BMX NOE 0100,16
192.168.158.111,208.126.15.3,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.011,1.011,1.011,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,208.126.15.3,TELEMECANIQUE,PLC:TWDLMDA20DRT,Schneider,10,TELEMECANIQUE:PLC:TWDLMDA20DRT,79
192.168.158.111,110.184.81.79,1,1,5,6,223,297,40,52,44.6,5.64,40,97,49.5,21.24,0.0,0.282,0.207,0.12,0.0,0.274,0.164,0.131,1,0,0,0,0,0,0.0,110.184.81.79,Schneider Electric,PLC:BMX P34 20302,Schneider,10,Schneider Electric:PLC:BMX P34 20302,33
192.168.158.111,140.3.74.193,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.011,1.011,1.011,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,140.3.74.193,ENTES AS,Power Meter:23000102,ENTES,3,ENTES AS:Power Meter:23000102,1
192.168.158.111,34.106.120.121,1,1,4,4,183,268,40,52,45.75,5.76,40,144,67.0,44.49,0.0,0.682,0.419,0.299,0.001,0.682,0.408,0.293,1,0,0,0,0,0,0.0,34.106.120.121,TELEMECANIQUE,PLC:TWDLCAA24DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAA24DRF,76
192.168.158.111,95.246.34.181,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.011,1.011,1.011,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,95.246.34.181,Schneider Electric,PLC:BMX P34 20302,Schneider,10,Schneider Electric:PLC:BMX P34 20302,33
192.168.158.111,194.249.97.169,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.012,1.012,1.012,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,194.249.97.169,Schneider Electric,PLC:TM221CE40T,Schneider,10,Schneider Electric:PLC:TM221CE40T,43
192.168.158.111,80.155.48.1,1,1,5,4,223,254,40,52,44.6,5.64,40,122,63.5,34.13,0.0,0.243,0.18,0.104,0.0,0.243,0.161,0.114,1,0,0,0,0,0,0.0,80.155.48.1,PEWEU,PLC:FPWEBD,PIEU,6,PEWEU:PLC:FPWEBD,5
192.168.158.111,82.179.36.124,1,1,5,4,223,221,40,52,44.6,5.64,40,89,55.25,20.09,0.0,0.721,0.432,0.265,0.215,0.506,0.408,0.137,1,0,0,0,0,0,0.215059,82.179.36.124,Schneider Electric,Power Meter:PM5111,Schneider,10,Schneider Electric:Power Meter:PM5111,62
192.168.158.111,95.240.57.123,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.014,1.014,1.014,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,95.240.57.123,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,1.41.147.182,1,1,3,2,143,84,40,52,47.67,5.44,40,44,42.0,2.0,0.0,0.569,0.285,0.285,0.963,0.963,0.963,0.0,1,0,0,0,0,0,-1.0,1.41.147.182,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4,Ulusoy Elektrik:RTU:UE-RTU32,82
192.168.158.111,34.106.120.120,1,1,5,5,223,312,40,52,44.6,5.64,40,144,62.4,40.84,0.0,0.562,0.31,0.224,0.017,0.523,0.304,0.208,1,0,0,0,0,0,0.0,34.106.120.120,TELEMECANIQUE,PLC:TWDLCAA24DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAA24DRF,76
192.168.158.111,214.1.241.240,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.0,2.006,1.503,0.503,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,214.1.241.240,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,84.85.239.201,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.014,1.014,1.014,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,84.85.239.201,Rockwell Automation/Allen-Bradley,PLC:180,Rockwell,8,Rockwell Automation/Allen-Bradley:PLC:180,10
192.168.158.111,80.155.56.148,1,1,4,5,183,217,40,52,45.75,5.76,40,49,43.4,4.18,0.0,0.262,0.174,0.123,0.014,0.237,0.128,0.109,1,0,0,0,0,0,0.024198,80.155.56.148,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,8,Rockwell Automation/Allen-Bradley:PLC:90,11
192.168.158.111,157.124.147.178,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.013,1.013,1.013,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,157.124.147.178,Schneider Electric,PLC:NF3000,Schneider,10,Schneider Electric:PLC:NF3000,34
192.168.158.111,95.246.117.31,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.012,1.012,1.012,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,95.246.117.31,Schneider Electric,PLC:TM221CE40T,Schneider,10,Schneider Electric:PLC:TM221CE40T,43
192.168.158.111,89.216.221.7,1,1,5,5,223,264,40,52,44.6,5.64,40,96,52.8,21.82,0.0,0.325,0.241,0.139,0.0,0.32,0.239,0.138,0,0,0,0,0,0,-1.0,89.216.221.7,Schneider Electric SAS,Communication Module:TSXETY4103,Schneider,10,Schneider Electric SAS:Communication Module:TSXETY4103,14
192.168.158.111,1.41.125.145,1,1,6,7,263,388,40,52,43.83,5.43,40,144,55.43,36.19,0.0,4.976,1.503,1.787,0.512,4.381,1.251,1.403,1,0,0,0,0,0,0.512207,1.41.125.145,Ulusoy Elektrik,RTU:UE-RTU32,Eaton,4,Ulusoy Elektrik:RTU:UE-RTU32,82
192.168.158.111,193.227.170.222,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50.0,20.62,0.0,0.48,0.34,0.197,0.0,0.48,0.27,0.217,1,0,0,0,0,0,0.0,193.227.170.222,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,193.227.168.224,1,1,5,6,223,299,40,52,44.6,5.64,40,95,49.83,20.25,0.0,0.877,0.603,0.352,0.145,0.809,0.464,0.267,1,0,0,0,0,0,0.0,193.227.168.224,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10,Schneider Electric:Communication Module:BMX NOE 0100,16
192.168.158.111,44.158.254.181,2,2,10,7,446,355,40,52,44.6,5.64,40,91,50.71,17.26,0.0,52.342,6.717,16.195,0.157,52.94,9.978,19.284,1,0,0,0,0,0,0.157043,44.158.254.181,Schneider Electric,PLC:TM221C24T,Schneider,10,Schneider Electric:PLC:TM221C24T,37
192.168.158.111,194.249.97.95,1,1,5,4,223,230,40,52,44.6,5.64,40,102,57.5,25.9,0.0,0.572,0.357,0.214,0.002,0.572,0.334,0.242,1,0,0,0,0,0,0.0,194.249.97.95,Schneider Electric,PLC:TM241CE24T_U,Schneider,10,Schneider Electric:PLC:TM241CE24T_U,50
192.168.158.111,214.1.59.128,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50.0,20.62,0.0,0.346,0.248,0.144,0.001,0.325,0.193,0.155,1,0,0,0,0,0,0.0,214.1.59.128,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,1.28.245.40,1,1,4,4,183,268,40,52,45.75,5.76,40,144,67.0,44.49,0.0,0.359,0.207,0.152,0.001,0.359,0.207,0.151,1,0,0,0,0,0,0.0,1.28.245.40,TELEMECANIQUE,PLC:TWDLMDA20DRT,Schneider,10,TELEMECANIQUE:PLC:TWDLMDA20DRT,79
192.168.158.111,194.26.120.57,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.015,1.015,1.015,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,194.26.120.57,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,157.124.147.179,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.013,1.013,1.013,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,157.124.147.179,Schneider Electric,PLC:NF3000,Schneider,10,Schneider Electric:PLC:NF3000,34
192.168.158.111,78.178.58.18,1,1,5,6,223,299,40,52,44.6,5.64,40,95,49.83,20.25,0.0,0.334,0.249,0.143,0.0,0.334,0.198,0.161,1,0,0,0,0,0,0.0,78.178.58.18,Schneider Electric,Communication Module:BMX NOE 0100,Schneider,10,Schneider Electric:Communication Module:BMX NOE 0100,16
192.168.158.111,44.158.223.242,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.463,0.301,0.213,0.026,0.459,0.308,0.2,1,0,0,0,0,0,0.0,44.158.223.242,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,193.227.170.241,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.013,1.013,1.013,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,193.227.170.241,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,34.223.192.108,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.008,1.008,1.008,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,34.223.192.108,TELEMECANIQUE,PLC:TWDLCAE40DRF,Schneider,10,TELEMECANIQUE:PLC:TWDLCAE40DRF,77
192.168.158.111,194.244.72.245,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.009,1.009,1.009,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,194.244.72.245,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,194.20.40.243,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.012,1.012,1.012,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,194.20.40.243,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,95.240.53.107,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.011,1.011,1.011,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,95.240.53.107,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,157.124.147.180,1,1,2,0,104,0,52,52,52.0,0.0,0,0,0.0,0.0,1.011,1.011,1.011,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,157.124.147.180,Schneider Electric,PLC:NF3000,Schneider,10,Schneider Electric:PLC:NF3000,34
192.168.158.111,214.1.61.52,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.012,2.001,1.506,0.495,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,214.1.61.52,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,44.21.53.100,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.002,2.006,1.504,0.502,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,44.21.53.100,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
192.168.158.111,193.227.175.103,1,1,5,4,223,227,40,52,44.6,5.64,40,99,56.75,24.61,0.0,0.916,0.639,0.374,0.165,0.916,0.602,0.319,1,0,0,0,0,0,0.0,193.227.175.103,Schneider Electric,PLC:TM251MESE,Schneider,10,Schneider Electric:PLC:TM251MESE,54
192.168.158.111,140.3.74.161,1,1,5,6,235,373,40,52,47.0,5.73,40,169,62.17,47.8,0.0,1.709,0.815,0.629,0.016,1.134,0.572,0.466,1,0,0,0,0,0,0.745754,140.3.74.161,ENTES AS,Power Meter:23100118,ENTES,3,ENTES AS:Power Meter:23100118,2
192.168.158.111,137.247.33.75,1,1,4,5,183,256,40,52,45.75,5.76,40,92,51.2,20.46,0.0,0.261,0.173,0.122,0.001,0.258,0.129,0.127,0,0,0,0,0,0,-1.0,137.247.33.75,Schneider Electric,PLC:TM221ME16R,Schneider,10,Schneider Electric:PLC:TM221ME16R,45
192.168.158.111,214.167.53.88,1,1,5,4,223,230,40,52,44.6,5.64,40,102,57.5,25.9,0.0,0.398,0.294,0.17,0.0,0.39,0.26,0.184,1,0,0,0,0,0,0.0,214.167.53.88,Schneider Electric,PLC:TM241CE24T_U,Schneider,10,Schneider Electric:PLC:TM241CE24T_U,50
192.168.158.111,95.240.47.185,1,1,5,6,223,300,40,52,44.6,5.64,40,96,50.0,20.62,0.0,0.418,0.273,0.162,0.001,0.418,0.219,0.177,1,0,0,0,0,0,0.0,95.240.47.185,Schneider Electric,PLC:BMX P34 2020,Schneider,10,Schneider Electric:PLC:BMX P34 2020,32
192.168.158.111,44.158.207.91,1,1,4,4,183,216,40,52,45.75,5.76,40,92,54.0,22.0,0.0,0.459,0.298,0.211,0.02,0.459,0.306,0.203,1,0,0,0,0,0,0.0,44.158.207.91,Schneider Electric,PLC:TM221CE40R,Schneider,10,Schneider Electric:PLC:TM221CE40R,42
