src_addr,dst_addr,src_num_port,dst_num_port,src_num_packet,dst_num_packet,src_num_byte,dst_num_byte,src_size_min_packet,src_size_max_packet,src_size_mean_packet,src_size_stddev_packet,dst_size_min_packet,dst_size_max_packet,dst_size_mean_packet,dst_size_stddev_packet,src_time_min_packet,src_time_max_packet,src_time_mean_packet,src_time_stddev_packet,dst_time_min_packet,dst_time_max_packet,dst_time_mean_packet,dst_time_stddev_packet,read_times,read_num_location,read_length_location,write_times,write_num_location,write_length_location,ilrt,IP_addr,vendor,model,label,label_code,new_label,new_label_code
192.168.158.111,158.145.168.32,1,1,7,5,368,327,40,68,52.57,11.79,40,131,65.4,34.36,0.0,0.391,0.225,0.161,0.295,0.348,0.319,0.019,0,0,0,0,0,0,0.0,158.145.168.32,Rockwell Automation/Allen-Bradley,PLC:176,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:176,35
192.168.158.111,136.151.192.28,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.0,0.311,0.229,0.132,0.296,0.311,0.304,0.006,0,0,0,0,0,0,0.0,136.151.192.28,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,221.251.11.67,1,1,7,5,380,310,40,68,54.29,10.66,40,114,62.0,27.83,0.0,1.007,0.295,0.339,0.038,0.338,0.178,0.108,0,0,0,0,0,0,0.0,221.251.11.67,Omron Corporation,Communication Module:11,Omron,0,Omron Corporation:Communication Module:11,4
192.168.158.111,136.29.162.70,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.004,2.008,1.506,0.502,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,136.29.162.70,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.139.173.219,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.006,2.009,1.508,0.501,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,158.139.173.219,Rockwell Automation/Allen-Bradley,PLC:178,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:178,37
192.168.158.111,221.251.11.68,1,1,5,4,288,266,40,68,57.6,10.31,40,114,66.5,29.44,0.0,0.311,0.172,0.111,0.19,0.311,0.24,0.052,0,0,0,0,0,0,0.0,221.251.11.68,Omron Corporation,Communication Module:11,Omron,0,Omron Corporation:Communication Module:11,4
192.168.158.111,221.251.11.60,1,1,5,4,288,266,40,68,57.6,10.31,40,114,66.5,29.44,0.0,0.35,0.181,0.124,0.19,0.35,0.243,0.075,0,0,0,0,0,0,0.0,221.251.11.60,Omron Corporation,Communication Module:11,Omron,0,Omron Corporation:Communication Module:11,4
192.168.158.111,49.57.214.225,1,1,8,6,420,386,40,68,52.5,11.03,40,122,64.33,28.29,0.0,0.336,0.188,0.16,0.01,0.336,0.264,0.127,0,0,0,0,0,0,0.0,49.57.214.225,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,220.45.73.244,1,1,7,10,368,507,40,68,52.57,11.79,40,111,50.7,21.78,0.0,0.241,0.135,0.102,0.0,0.242,0.094,0.099,0,0,0,0,0,0,1e-06,220.45.73.244,Keyence Corporation,Communication Module:107,Keyence,0,Keyence Corporation:Communication Module:107,3
192.168.158.111,61.130.19.46,1,1,5,4,288,280,40,68,57.6,10.31,40,124,70.0,32.8,0.0,0.335,0.23,0.134,0.281,0.335,0.302,0.023,0,0,0,0,0,0,0.0,61.130.19.46,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,126.229.54.2,1,1,6,4,352,275,40,68,58.67,9.71,40,115,68.75,28.49,0.0,0.288,0.091,0.101,0.056,0.344,0.152,0.136,0,0,0,0,0,0,0.0,126.229.54.2,Rockwell Automation/Allen-Bradley,Communication Module:166,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:166,14
192.168.158.111,136.25.83.72,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.0,0.351,0.259,0.15,0.329,0.35,0.34,0.009,0,0,0,0,0,0,0.0,136.25.83.72,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,126.229.54.1,1,1,5,4,288,275,40,68,57.6,10.31,40,115,68.75,28.49,0.0,0.063,0.045,0.026,0.058,0.059,0.059,0.0,0,0,0,0,0,0,0.0,126.229.54.1,Rockwell Automation/Allen-Bradley,Communication Module:166,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:166,14
192.168.158.111,158.139.249.114,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.0,0.522,0.293,0.187,0.31,0.335,0.32,0.011,0,0,0,0,0,0,0.0,158.139.249.114,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,48.28.39.135,1,1,5,5,260,200,52,52,52.0,0.0,40,40,40.0,0.0,0.74,0.773,0.75,0.014,0.741,0.743,0.742,0.001,0,0,0,0,0,0,-1.0,48.28.39.135,Rockwell Automation/Allen-Bradley,Communication Module:99,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:99,20
192.168.158.111,136.24.33.123,1,1,5,4,288,280,40,68,57.6,10.31,40,124,70.0,32.8,0.0,0.339,0.248,0.143,0.314,0.339,0.328,0.01,0,0,0,0,0,0,0.0,136.24.33.123,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.139.228.119,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.007,2.008,1.508,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,158.139.228.119,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.241.61.122,1,1,7,5,368,327,40,68,52.57,11.79,40,131,65.4,34.36,0.0,0.345,0.217,0.154,0.309,0.331,0.318,0.009,0,0,0,0,0,0,0.0,158.241.61.122,Rockwell Automation/Allen-Bradley,PLC:176,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:176,35
192.168.158.111,49.57.215.38,1,1,7,5,368,319,40,68,52.57,11.79,40,123,63.8,31.32,0.0,0.331,0.218,0.154,0.32,0.331,0.326,0.005,0,0,0,0,0,0,0.0,49.57.215.38,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,78.35.20.227,1,1,3,3,156,120,52,52,52.0,0.0,40,40,40.0,0.0,1.009,2.01,1.509,0.501,0.036,0.06,0.048,0.012,0,0,0,0,0,0,-1.0,78.35.20.227,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,81.190.155.199,1,1,11,9,576,522,40,68,52.36,9.41,40,122,58.0,24.87,0.0,1.2,0.429,0.454,0.0,1.201,0.425,0.445,0,0,0,0,0,0,0.0,81.190.155.199,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,120.220.211.246,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.006,2.013,1.51,0.503,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,120.220.211.246,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.144.151.52,1,1,5,4,288,288,40,68,57.6,10.31,40,128,72.0,33.82,0.0,0.302,0.224,0.129,0.299,0.303,0.301,0.002,0,0,0,0,0,0,0.0,158.144.151.52,Rockwell Automation/Allen-Bradley,PLC:107,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:107,25
192.168.158.111,158.139.225.95,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.007,2.014,1.511,0.504,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,158.139.225.95,Rockwell Automation/Allen-Bradley,PLC:106,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:106,24
192.168.158.111,158.144.151.53,1,1,5,6,288,368,40,68,57.6,10.31,40,128,61.33,31.47,0.0,0.318,0.225,0.13,0.0,0.318,0.179,0.144,0,0,0,0,0,0,0.0,158.144.151.53,Rockwell Automation/Allen-Bradley,PLC:106,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:106,24
192.168.158.111,34.158.145.120,1,1,9,8,472,475,40,68,52.44,10.4,40,123,59.38,26.41,0.0,0.566,0.271,0.226,0.0,0.567,0.28,0.194,0,0,0,0,0,0,0.0,34.158.145.120,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,158.241.74.116,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.0,0.524,0.296,0.188,0.292,0.333,0.318,0.018,0,0,0,0,0,0,0.0,158.241.74.116,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,220.213.18.191,1,1,5,5,288,306,40,68,57.6,10.31,40,114,61.2,28.39,0.0,0.505,0.168,0.197,0.084,0.356,0.171,0.11,0,0,0,0,0,0,0.0,220.213.18.191,Omron Corporation,Communication Module:23,Omron,0,Omron Corporation:Communication Module:23,6
192.168.158.111,158.241.124.198,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.0,0.337,0.241,0.14,0.302,0.319,0.31,0.007,0,0,0,0,0,0,0.0,158.241.124.198,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,78.35.16.213,1,1,7,6,368,358,40,68,52.57,11.79,40,122,59.67,29.58,0.0,0.587,0.343,0.245,0.035,0.587,0.411,0.193,0,0,0,0,0,0,0.0,78.35.16.213,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,158.241.209.27,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.0,0.376,0.267,0.155,0.331,0.358,0.341,0.012,0,0,0,0,0,0,0.0,158.241.209.27,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.132.145.50,1,1,6,4,340,278,40,68,56.67,9.64,40,122,69.5,31.98,0.0,1.009,0.403,0.33,0.32,0.321,0.32,0.001,0,0,0,0,0,0,0.0,158.132.145.50,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,12.107.90.60,1,1,6,4,356,279,40,68,59.33,10.18,40,123,69.75,32.39,0.0,0.625,0.297,0.198,0.274,0.912,0.492,0.297,0,0,0,0,0,0,0.0,12.107.90.60,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.139.225.94,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.002,2.001,1.501,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,158.139.225.94,Rockwell Automation/Allen-Bradley,PLC:106,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:106,24
192.168.158.111,158.241.209.26,1,1,8,5,420,327,40,68,52.5,11.03,40,131,65.4,34.36,0.0,1.014,0.329,0.313,0.296,0.328,0.311,0.013,0,0,0,0,0,0,0.0,158.241.209.26,Rockwell Automation/Allen-Bradley,PLC:176,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:176,35
192.168.158.111,158.132.186.233,1,1,8,7,408,518,40,68,51.0,11.79,40,123,74.0,32.47,0.0,0.472,0.203,0.151,0.042,0.29,0.165,0.102,0,0,0,0,0,0,0.0,158.132.186.233,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,96.222.120.226,1,1,5,6,288,368,40,68,57.6,10.31,40,128,61.33,31.47,0.0,0.429,0.247,0.155,0.0,0.28,0.168,0.137,0,0,0,0,0,0,0.0,96.222.120.226,Rockwell Automation/Allen-Bradley,PLC:154,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:154,34
192.168.158.111,96.222.122.23,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.003,2.004,1.503,0.501,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,96.222.122.23,Rockwell Automation/Allen-Bradley,PLC:154,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:154,34
192.168.158.111,137.101.88.66,1,1,10,10,524,638,40,68,52.4,9.87,40,123,63.8,31.32,0.0,0.311,0.14,0.116,0.002,0.29,0.14,0.11,0,0,0,0,0,0,0.0,137.101.88.66,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,158.132.37.89,1,1,5,6,288,375,40,68,57.6,10.31,40,135,62.5,33.95,0.0,0.44,0.256,0.159,0.001,0.43,0.204,0.17,0,0,0,0,0,0,0.0,158.132.37.89,Rockwell Automation/Allen-Bradley,PLC:150,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:150,30
192.168.158.111,158.139.225.93,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.003,2.006,1.504,0.501,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,158.139.225.93,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:158,13
192.168.158.111,158.132.37.84,1,1,5,6,288,375,40,68,57.6,10.31,40,135,62.5,33.95,0.0,0.315,0.231,0.133,0.0,0.309,0.182,0.148,0,0,0,0,0,0,0.0,158.132.37.84,Rockwell Automation/Allen-Bradley,PLC:150,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:150,30
192.168.158.111,78.35.20.226,1,1,5,4,288,283,40,68,57.6,10.31,40,127,70.75,34.04,0.0,0.662,0.427,0.256,0.442,0.582,0.496,0.062,0,0,0,0,0,0,0.0,78.35.20.226,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:158,13
192.168.158.111,12.34.175.121,1,1,3,3,156,120,52,52,52.0,0.0,40,40,40.0,0.0,1.007,2.006,1.507,0.499,1.011,2.002,1.506,0.495,0,0,0,0,0,0,-1.0,12.34.175.121,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:158,13
192.168.158.111,158.132.37.57,1,1,5,6,288,375,40,68,57.6,10.31,40,135,62.5,33.95,0.0,0.471,0.267,0.17,0.0,0.471,0.222,0.186,0,0,0,0,0,0,0.0,158.132.37.57,Rockwell Automation/Allen-Bradley,PLC:150,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:150,30
192.168.158.111,158.241.155.156,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.006,2.005,1.505,0.499,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,158.241.155.156,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.133.224.75,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.0,0.506,0.286,0.182,0.309,0.328,0.316,0.008,0,0,0,0,0,0,0.0,158.133.224.75,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,96.222.118.69,1,1,7,6,368,359,40,68,52.57,11.79,40,123,59.83,29.94,0.0,0.28,0.183,0.13,0.0,0.28,0.216,0.108,0,0,0,0,0,0,0.0,96.222.118.69,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,158.133.224.74,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.0,0.329,0.243,0.14,0.311,0.329,0.32,0.007,0,0,0,0,0,0,0.0,158.133.224.74,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.139.225.92,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.006,2.004,1.505,0.499,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,158.139.225.92,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:158,13
192.168.158.111,158.133.79.26,1,1,5,4,288,271,40,68,57.6,10.31,40,115,67.75,29.12,0.0,0.311,0.228,0.132,0.299,0.48,0.363,0.083,0,0,0,0,0,0,0.0,158.133.79.26,Rockwell Automation/Allen-Bradley,Communication Module:58,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:58,18
192.168.158.111,34.158.146.54,1,1,7,6,368,358,40,68,52.57,11.79,40,122,59.67,29.58,0.0,0.313,0.205,0.145,0.0,0.31,0.244,0.122,0,0,0,0,0,0,0.0,34.158.146.54,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,119.121.117.248,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.006,2.007,1.506,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,119.121.117.248,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.133.79.24,1,1,14,6,660,442,40,68,47.14,10.38,40,123,73.67,36.11,0.0,23.233,3.622,6.503,0.009,0.371,0.246,0.123,0,0,0,0,0,0,0.0,158.133.79.24,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,158.241.155.157,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.006,2.005,1.505,0.499,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,158.241.155.157,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,74.94.169.139,1,1,7,8,368,430,40,68,52.57,11.79,40,118,53.75,25.91,0.0,0.33,0.21,0.149,0.006,0.315,0.177,0.147,0,0,0,0,0,0,0.006009,74.94.169.139,Rockwell Automation/Allen-Bradley,Communication Module:99,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:99,20
192.168.158.111,96.222.118.67,1,1,8,7,408,518,40,68,51.0,11.79,40,123,74.0,32.47,0.0,0.559,0.324,0.177,0.241,0.558,0.344,0.104,0,0,0,0,0,0,0.0,96.222.118.67,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,220.214.70.25,1,1,5,4,288,293,40,68,57.6,10.31,40,133,73.25,35.9,0.0,0.093,0.069,0.04,0.091,0.093,0.092,0.001,0,0,0,0,0,0,0.0,220.214.70.25,Rockwell Automation/Allen-Bradley,PLC:149,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:149,29
192.168.158.111,96.222.119.94,1,1,6,8,340,546,40,68,56.67,9.64,40,133,68.25,38.47,0.0,0.686,0.415,0.225,0.047,0.48,0.302,0.183,0,0,0,0,0,0,0.0,96.222.119.94,Rockwell Automation/Allen-Bradley,PLC:152,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:152,32
192.168.158.111,158.241.155.158,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.009,2.015,1.512,0.503,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,158.241.155.158,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:158,13
192.168.158.111,158.133.69.209,1,1,6,5,328,402,40,68,54.67,11.47,40,123,80.4,35.96,0.0,0.546,0.301,0.174,0.018,0.321,0.244,0.131,0,0,0,0,0,0,0.0,158.133.69.209,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.139.206.116,1,1,5,4,288,271,40,68,57.6,10.31,40,115,67.75,29.12,0.0,0.3,0.221,0.127,0.288,0.303,0.297,0.006,0,0,0,0,0,0,0.0,158.139.206.116,Rockwell Automation/Allen-Bradley,Communication Module:151,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:151,12
192.168.158.111,158.133.250.77,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.0,0.43,0.27,0.161,0.322,0.324,0.324,0.001,0,0,0,0,0,0,0.0,158.133.250.77,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,140.124.36.198,1,1,9,9,472,568,40,68,52.44,10.4,40,122,63.11,32.58,0.0,0.3,0.15,0.112,0.001,0.3,0.148,0.089,0,0,0,0,0,0,0.0,140.124.36.198,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,158.139.205.179,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.0,0.504,0.296,0.183,0.322,0.34,0.334,0.008,0,0,0,0,0,0,0.0,158.139.205.179,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,158.133.251.173,1,1,5,4,288,279,40,68,57.6,10.31,40,123,69.75,32.39,0.0,0.337,0.242,0.14,0.305,0.344,0.329,0.017,0,0,0,0,0,0,0.0,158.133.251.173,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,220.171.9.69,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.002,2.007,1.504,0.503,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,220.171.9.69,Rockwell Automation/Allen-Bradley,Communication Module:158,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:158,13
192.168.158.111,158.139.206.117,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.014,2.013,1.513,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,158.139.206.117,Rockwell Automation/Allen-Bradley,Communication Module:151,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:151,12
192.168.158.111,158.134.80.35,1,1,7,5,368,318,40,68,52.57,11.79,40,122,63.6,30.94,0.0,0.546,0.269,0.202,0.35,0.37,0.358,0.008,0,0,0,0,0,0,0.0,158.134.80.35,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,158.241.155.154,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.007,2.008,1.508,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,158.241.155.154,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,140.124.36.199,1,1,10,10,524,636,40,68,52.4,9.87,40,122,63.6,30.94,0.0,0.275,0.126,0.119,0.001,0.261,0.127,0.115,0,0,0,0,0,0,0.0,140.124.36.199,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,113.184.34.209,1,1,5,4,288,275,40,68,57.6,10.31,40,115,68.75,28.49,0.0,0.055,0.041,0.024,0.055,0.055,0.055,0.0,0,0,0,0,0,0,0.0,113.184.34.209,Rockwell Automation/Allen-Bradley,Communication Module:166,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:166,14
192.168.158.111,158.138.229.39,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.008,2.011,1.51,0.501,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,158.138.229.39,Rockwell Automation/Allen-Bradley,PLC:176,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:176,35
192.168.158.111,113.184.34.211,1,1,7,6,368,358,40,68,52.57,11.79,40,122,59.67,29.58,0.0,0.07,0.042,0.03,0.002,0.07,0.051,0.025,0,0,0,0,0,0,0.0,113.184.34.211,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,158.139.211.253,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.003,2.013,1.508,0.505,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,158.139.211.253,Rockwell Automation/Allen-Bradley,PLC:185,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:185,39
192.168.158.111,158.241.155.187,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.006,2.014,1.51,0.504,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,158.241.155.187,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,48.2.53.98,1,1,7,5,368,327,40,68,52.57,11.79,40,131,65.4,34.36,0.0,0.268,0.176,0.124,0.259,0.268,0.263,0.004,0,0,0,0,0,0,0.0,48.2.53.98,Rockwell Automation/Allen-Bradley,PLC:177,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:177,36
192.168.158.111,158.134.244.158,1,1,5,4,288,280,40,68,57.6,10.31,40,124,70.0,32.8,0.0,0.32,0.231,0.133,0.309,0.32,0.313,0.005,0,0,0,0,0,0,0.0,158.134.244.158,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,96.222.70.230,1,1,5,7,288,415,40,68,57.6,10.31,40,135,59.29,32.4,0.0,0.532,0.257,0.188,0.0,0.254,0.124,0.122,0,0,0,0,0,0,0.0,96.222.70.230,Rockwell Automation/Allen-Bradley,PLC:150,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:150,30
192.168.158.111,94.164.236.177,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.008,2.005,1.506,0.499,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,94.164.236.177,Rockwell Automation/Allen-Bradley,PLC:108,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:108,26
192.168.158.111,158.134.224.245,1,1,5,4,288,280,40,68,57.6,10.31,40,124,70.0,32.8,0.0,0.587,0.309,0.208,0.312,0.327,0.32,0.006,0,0,0,0,0,0,0.0,158.134.224.245,Rockwell Automation/Allen-Bradley,PLC:90,Rockwell,0,Rockwell Automation/Allen-Bradley:PLC:90,43
192.168.158.111,41.148.232.210,1,1,3,0,156,0,52,52,52.0,0.0,0,0,0.0,0.0,1.013,2.007,1.51,0.497,0.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.0,41.148.232.210,Rockwell Automation/Allen-Bradley,Communication Module:120,Rockwell,0,Rockwell Automation/Allen-Bradley:Communication Module:120,11
